country_code,country_name,indicator_code,indicator_name,year,value
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2014,86.747
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2013,86.296
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2012,86.27
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2011,86.455
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2010,86.559
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2009,86.492
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2008,86.094
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2007,85.327
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2006,83.747
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2005,82.562
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2004,82.375
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2003,83.217
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2002,82.944
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2001,82.841
QA,Qatar,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2000,82.635
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2023,65.336
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2022,63.801
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2021,63.511
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2020,62.414
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2019,61.203
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2018,59.418
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2017,58.99
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2016,60.685
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2015,59.749
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2014,58.409
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2013,57.152
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2012,55.395
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2011,53.37
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2010,51.426
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2009,49.582
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2008,49.135
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2007,48.649
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2006,48.347
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2005,48.06
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2004,47.913
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2003,47.891
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2002,47.976
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2001,48.37
SA,Saudi Arabia,SL.TLF.CACT.ZS,"Labor force participation rate, total (% of total population ages 15+) (modeled ILO estimate)",2000,48.995
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,1.62670837213248
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,5.29122604376849
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,0.179935336174431
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-2.07940317940944
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-1.93108114782173
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,3.06863379251997
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.96682557818842
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,1.61748808904198
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,4.06996608361593
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.34626865671643
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,1.1011183637571
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,0.662268900269009
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,0.87734659568512
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,0.877983288285867
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,1.5618131744907
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,12.2504202448139
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,
AE,United Arab Emirates,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,0.0746206782192256
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,3.62574104304482
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,-0.60631938514085
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-2.31770629331379
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,1.00582004702137
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.08766938046978
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.38671830576406
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.78679347602044
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,1.84862742374977
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.64755321246189
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.30001156888442
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.75739669962979
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,-0.40004069748808
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,1.96188468334623
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,2.79551283550412
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,3.52600316363721
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,3.25666666666703
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,2.00746965452849
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,2.58620689655173
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,2.35294117647062
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,1.59362549800787
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,-0.495540138751154
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,-1.20757180156659
BH,Bahrain,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,-0.70485295309079
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,3.64216403030709
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,3.98064961990313
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.42362947609188
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.101729548274
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,1.09184802655856
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.543133148199567
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.17183298510006
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,3.19839776658374
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,3.27170166092133
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.90892672858625
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.68229684085039
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.25514600287211
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.8394034987095
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,4.49640287769787
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,4.60959548447787
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,10.5827097865144
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,5.48494983277596
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,3.05701339166722
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,4.14297583631023
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,1.24856443679889
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,0.961350293542112
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,0.888450148074907
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,1.29999999999999
KW,Kuwait,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,1.81294613887089
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,0.950782997762827
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,2.5061425061425
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,1.68221185876085
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-0.40640291946585
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,0.490815362820671
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.889312370970404
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,1.58909413567799
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,1.10920805807027
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,0.0652901330286599
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,1.01401483924156
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,1.05354820265932
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.94773495257209
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,4.0421886711639
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,3.25657959078624
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,3.46881023754893
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,12.3754091529912
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,5.8304841809271
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,3.54498591605033
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,1.90983553531865
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,0.624969062631367
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,0.231328682267143
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,-0.279578822571373
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,-0.816666666666656
OM,Oman,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,3.02764899198902
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,4.99527553740761
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,2.30446565742003
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,-2.5403150300476
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-0.666641124861147
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,0.255815382724408
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,0.394878914083005
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.6765917009819
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,1.8140772393776
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,3.34972085659523
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.22197756829293
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.31534853431661
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,1.13836623529202
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,-2.42525675161714
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,-4.86327801622565
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,15.0501451570333
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,13.7581625759964
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,11.8358096197431
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,8.81439532334683
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,6.79933665008279
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,2.26456504389469
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,0.239999999999952
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,1.47133434804683
QA,Qatar,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,1.65033522434232
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,2.32708518362699
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,2.47407371925372
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,3.06328988941548
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,3.37234961012303
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,-1.1929864453332
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,2.46594308994843
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,-0.834845735027246
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,2.05347076823965
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,1.22269318552337
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,2.24185348779063
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,3.51104209799857
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,2.86627029905053
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,5.82621637394042
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2010,5.33941733020903
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2009,5.0572227614833
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2008,9.87024816760269
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2007,4.1678235843158
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2006,2.20902314069639
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2005,0.47923167163102
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2004,0.51550789776726
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2003,0.612195358172966
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2002,0.247186492339725
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2001,-1.12094804896791
SA,Saudi Arabia,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2000,-1.1249983851764
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2023,-2.02054900725329
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2022,12.5978703860808
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2021,13.1268655313453
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2020,-9.8538526309173
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2019,-2.74226666327483
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2018,7.56770598898946
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2017,6.80479703939245
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2016,-5.41837431832437
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2015,-16.0598321271688
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2014,-0.857327810383097
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2013,-0.601837487431297
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2012,1.71863780455091
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2011,12.3038726016439
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2010,19.4576357162181
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2009,-15.1829798865342
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2008,18.5333530849252
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2007,12.5339606714948
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2006,11.9621492865842
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2005,16.5263069327846
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2004,8.50142205885291
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2003,4.07240679733005
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2002,3.77083954826043
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2001,-2.34930767820801
AE,United Arab Emirates,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2000,11.4595357939895
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2023,-4.28437217979031
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2022,7.13488879900781
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2021,9.20840263580602
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2020,-5.8288484641256
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2019,0.164802199458762
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2018,4.21271352571605
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2017,4.61583421430929
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2016,0.35724777804711
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2015,-8.75667340246945
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2014,-1.44043683471969
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2013,0.499828956383851
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2012,2.93394725551211
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2011,9.48596325068939
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2010,12.0069509099953
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2009,-12.9939410116026
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2008,11.3650917395462
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2007,8.43563185022495
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2006,8.84243733151141
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2005,13.7349683516937
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2004,10.9910834144862
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2003,8.60258132069791
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2002,3.41434955253743
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2001,-3.36382852821167
BH,Bahrain,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2000,14.3225240993621
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2023,-8.06536069344132
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2022,17.6335216930828
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2021,29.4279300898412
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2020,-16.4587787703847
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2019,-0.110446283802503
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2018,11.2991701077361
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2017,16.2308752938419
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2016,-6.83784298382099
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2015,-25.958330821238
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2014,-6.75796239806364
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2013,0.223022545889435
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2012,7.48725236096612
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2011,17.2275371301277
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2010,11.1033505813839
KW,Kuwait,NY.GDP.DEFL.KD.ZG,"Inflation, GDP deflator (annual %)",2009,-17.1665374455073
